10000,874536
20000,1751368
30000,3399840
40000,3467312
50000,3552704
60000,3660776
70000,6870872
80000,6943288
90000,7024752
100000,7116400
110000,7219504
120000,7335496
130000,7335496
140000,7465984
150000,13904240
160000,13904240
170000,14069392
180000,14069392
190000,14255184
200000,14255184
210000,14464200
220000,14464200
230000,14464200
240000,14699344
250000,14699344
260000,14699344
270000,14963880
280000,14963880
290000,14963880
300000,15261488
310000,15261488
320000,15261488
330000,15261488
340000,15596296
350000,28179208
360000,28179208
370000,28179208
380000,28555864
390000,28555864
400000,28555864
410000,28555864
420000,28555864
430000,28979608
440000,28979608
450000,28979608
460000,28979608
470000,28979608
480000,29456320
490000,29456320
500000,29456320
510000,29456320
520000,29456320
530000,29456320
540000,29992616
550000,29992616
560000,29992616
570000,29992616
580000,29992616
590000,29992616
600000,29992616
610000,30595952
620000,30595952
630000,30595952
640000,30595952
650000,30595952
660000,30595952
670000,30595952
680000,31274704
690000,31274704
700000,31274704
710000,31274704
720000,31274704
730000,31274704
740000,31274704
750000,31274704
760000,31274704
770000,32038296
780000,32038296
790000,32038296
800000,32038296
810000,32038296
820000,32038296
830000,57204120
840000,57204120
850000,57204120
860000,58063168
870000,58063168
880000,58063168
890000,58063168
900000,58063168
910000,58063168
920000,58063168
930000,58063168
940000,58063168
950000,58063168
960000,58063168
970000,59029592
980000,59029592
990000,59029592
1000000,59029592
1010000,59029592
1020000,59029592
1030000,59029592
1040000,59029592
1050000,59029592
1060000,59029592
1070000,59029592
1080000,59029592
1090000,60116824
1100000,60116824
1110000,60116824
1120000,60116824
1130000,60116824
1140000,60116824
1150000,60116824
1160000,60116824
1170000,60116824
1180000,60116824
1190000,60116824
1200000,60116824
1210000,60116824
1220000,60116824
1230000,61339960
1240000,61339960
1250000,61339960
1260000,61339960
1270000,61339960
1280000,61339960
1290000,61339960
1300000,61339960
1310000,61339960
1320000,61339960
1330000,61339960
1340000,61339960
1350000,61339960
1360000,61339960
1370000,61339960
1380000,62715984
1390000,62715984
1400000,62715984
1410000,62715984
1420000,62715984
1430000,62715984
1440000,62715984
1450000,62715984
1460000,62715984
1470000,62715984
1480000,62715984
1490000,62715984
1500000,62715984
1510000,62715984
1520000,62715984
1530000,62715984
1540000,62715984
1550000,64264008
1560000,64264008
1570000,64264008
1580000,64264008
1590000,64264008
1600000,64264008
1610000,64264008
1620000,64264008
1630000,64264008
1640000,64264008
1650000,64264008
1660000,64264008
1670000,64264008
1680000,64264008
1690000,64264008
1700000,64264008
1710000,64264008
1720000,64264008
1730000,64264008
1740000,64264008
1750000,66005536
1760000,66005536
1770000,66005536
1780000,66005536
1790000,66005536
1800000,66005536
1810000,66005536
1820000,66005536
1830000,66005536
1840000,66005536
1850000,66005536
1860000,66005536
1870000,66005536
1880000,66005536
1890000,66005536
1900000,66005536
1910000,66005536
1920000,66005536
1930000,66005536
1940000,66005536
1950000,66005536
1960000,67964760
1970000,67964760
1980000,67964760
1990000,67964760
2000000,67964760
2010000,118296408
2020000,118296408
2030000,118296408
2040000,118296408
2050000,118296408
2060000,118296408
2070000,118296408
2080000,118296408
2090000,118296408
2100000,118296408
2110000,118296408
2120000,118296408
2130000,118296408
2140000,118296408
2150000,118296408
2160000,118296408
2170000,118296408
2180000,118296408
2190000,118296408
2200000,118296408
2210000,120500536
2220000,120500536
2230000,120500536
2240000,120500536
2250000,120500536
2260000,120500536
2270000,120500536
2280000,120500536
2290000,120500536
2300000,120500536
2310000,120500536
2320000,120500536
2330000,120500536
2340000,120500536
2350000,120500536
2360000,120500536
2370000,120500536
2380000,120500536
2390000,120500536
2400000,120500536
2410000,120500536
2420000,120500536
2430000,120500536
2440000,120500536
2450000,120500536
2460000,120500536
2470000,120500536
2480000,122980176
2490000,122980176
2500000,122980176
2510000,122980176
2520000,122980176
2530000,122980176
2540000,122980176
2550000,122980176
2560000,122980176
2570000,122980176
2580000,122980176
2590000,122980176
2600000,122980176
2610000,122980176
2620000,122980176
2630000,122980176
2640000,122980176
2650000,122980176
2660000,122980176
2670000,122980176
2680000,122980176
2690000,122980176
2700000,122980176
2710000,122980176
2720000,122980176
2730000,122980176
2740000,122980176
2750000,122980176
2760000,122980176
2770000,122980176
2780000,122980176
2790000,125769768
2800000,125769768
2810000,125769768
2820000,125769768
2830000,125769768
2840000,125769768
2850000,125769768
2860000,125769768
2870000,125769768
2880000,125769768
2890000,125769768
2900000,125769768
2910000,125769768
2920000,125769768
2930000,125769768
2940000,125769768
2950000,125769768
2960000,125769768
2970000,125769768
2980000,125769768
2990000,125769768
3000000,125769768
3010000,125769768
3020000,125769768
3030000,125769768
3040000,125769768
3050000,125769768
3060000,125769768
3070000,125769768
3080000,125769768
3090000,125769768
3100000,125769768
3110000,125769768
3120000,125769768
3130000,125769768
3140000,128908064
3150000,128908064
3160000,128908064
3170000,128908064
3180000,128908064
3190000,128908064
3200000,128908064
3210000,128908064
3220000,128908064
3230000,128908064
3240000,128908064
3250000,128908064
3260000,128908064
3270000,128908064
3280000,128908064
3290000,128908064
3300000,128908064
3310000,128908064
3320000,128908064
3330000,128908064
3340000,128908064
3350000,128908064
3360000,128908064
3370000,128908064
3380000,128908064
3390000,128908064
3400000,128908064
3410000,128908064
3420000,128908064
3430000,128908064
3440000,128908064
3450000,128908064
3460000,128908064
3470000,128908064
3480000,128908064
3490000,128908064
3500000,128908064
3510000,128908064
3520000,128908064
3530000,128908064
3540000,132438648
3550000,132438648
3560000,132438648
3570000,132438648
3580000,132438648
3590000,132438648
3600000,132438648
3610000,132438648
3620000,132438648
3630000,132438648
3640000,132438648
3650000,132438648
3660000,132438648
3670000,132438648
3680000,132438648
3690000,132438648
3700000,132438648
3710000,132438648
3720000,132438648
3730000,132438648
3740000,132438648
3750000,132438648
3760000,132438648
3770000,132438648
3780000,132438648
3790000,132438648
3800000,132438648
3810000,132438648
3820000,132438648
3830000,132438648
3840000,132438648
3850000,132438648
3860000,132438648
3870000,132438648
3880000,132438648
3890000,132438648
3900000,132438648
3910000,132438648
3920000,132438648
3930000,132438648
3940000,132438648
3950000,132438648
3960000,132438648
3970000,132438648
3980000,136410552
3990000,136410552
4000000,136410552
4010000,136410552
4020000,136410552
4030000,136410552
4040000,136410552
4050000,136410552
4060000,136410552
4070000,136410552
4080000,136410552
4090000,136410552
4100000,136410552
4110000,136410552
4120000,136410552
4130000,136410552
4140000,136410552
4150000,136410552
4160000,136410552
4170000,136410552
4180000,136410552
4190000,136410552
4200000,136410552
4210000,136410552
4220000,136410552
4230000,136410552
4240000,136410552
4250000,136410552
4260000,136410552
4270000,136410552
4280000,136410552
4290000,136410552
4300000,136410552
4310000,136410552
4320000,136410552
4330000,136410552
4340000,136410552
4350000,136410552
4360000,136410552
4370000,136410552
4380000,136410552
4390000,136410552
4400000,136410552
4410000,136410552
4420000,136410552
4430000,136410552
4440000,136410552
4450000,136410552
4460000,136410552
4470000,140878944
4480000,140878944
4490000,140878944
4500000,140878944
4510000,140878944
4520000,140878944
4530000,140878944
4540000,140878944
4550000,140878944
4560000,140878944
4570000,140878944
4580000,140878944
4590000,140878944
4600000,140878944
4610000,140878944
4620000,140878944
4630000,140878944
4640000,140878944
4650000,140878944
4660000,140878944
4670000,140878944
4680000,140878944
4690000,140878944
4700000,140878944
4710000,140878944
4720000,140878944
4730000,140878944
4740000,140878944
4750000,140878944
4760000,140878944
4770000,140878944
4780000,241542240
4790000,241542240
4800000,241542240
4810000,241542240
4820000,241542240
4830000,241542240
4840000,241542240
4850000,241542240
4860000,241542240
4870000,241542240
4880000,241542240
4890000,241542240
4900000,241542240
4910000,241542240
4920000,241542240
4930000,241542240
4940000,241542240
4950000,241542240
4960000,241542240
4970000,241542240
4980000,241542240
4990000,241542240
5000000,241542240
5010000,241542240
5020000,241542240
5030000,246569184
5040000,246569184
5050000,246569184
5060000,246569184
5070000,246569184
5080000,246569184
5090000,246569184
5100000,246569184
5110000,246569184
5120000,246569184
5130000,246569184
5140000,246569184
5150000,246569184
5160000,246569184
5170000,246569184
5180000,246569184
5190000,246569184
5200000,246569184
5210000,246569184
5220000,246569184
5230000,246569184
5240000,246569184
5250000,246569184
5260000,246569184
5270000,246569184
5280000,246569184
5290000,246569184
5300000,246569184
5310000,246569184
5320000,246569184
5330000,246569184
5340000,246569184
5350000,246569184
5360000,246569184
5370000,246569184
5380000,246569184
5390000,246569184
5400000,246569184
5410000,246569184
5420000,246569184
5430000,246569184
5440000,246569184
5450000,246569184
5460000,246569184
5470000,246569184
5480000,246569184
5490000,246569184
5500000,246569184
5510000,246569184
5520000,246569184
5530000,246569184
5540000,246569184
5550000,246569184
5560000,246569184
5570000,246569184
5580000,246569184
5590000,246569184
5600000,246569184
5610000,246569184
5620000,246569184
5630000,246569184
5640000,246569184
5650000,246569184
5660000,252224496
5670000,252224496
5680000,252224496
5690000,252224496
5700000,252224496
5710000,252224496
5720000,252224496
5730000,252224496
5740000,252224496
5750000,252224496
5760000,252224496
5770000,252224496
5780000,252224496
5790000,252224496
5800000,252224496
5810000,252224496
5820000,252224496
5830000,252224496
5840000,252224496
5850000,252224496
5860000,252224496
5870000,252224496
5880000,252224496
5890000,252224496
5900000,252224496
5910000,252224496
5920000,252224496
5930000,252224496
5940000,252224496
5950000,252224496
5960000,252224496
5970000,252224496
5980000,252224496
5990000,252224496
6000000,252224496
6010000,252224496
6020000,252224496
6030000,252224496
6040000,252224496
6050000,252224496
6060000,252224496
6070000,252224496
6080000,252224496
6090000,252224496
6100000,252224496
6110000,252224496
6120000,252224496
6130000,252224496
6140000,252224496
6150000,252224496
6160000,252224496
6170000,252224496
6180000,252224496
6190000,252224496
6200000,252224496
6210000,252224496
6220000,252224496
6230000,252224496
6240000,252224496
6250000,252224496
6260000,252224496
6270000,252224496
6280000,252224496
6290000,252224496
6300000,252224496
6310000,252224496
6320000,252224496
6330000,252224496
6340000,252224496
6350000,252224496
6360000,252224496
6370000,258586720
6380000,258586720
6390000,258586720
6400000,258586720
6410000,258586720
6420000,258586720
6430000,258586720
6440000,258586720
6450000,258586720
6460000,258586720
6470000,258586720
6480000,258586720
6490000,258586720
6500000,258586720
6510000,258586720
6520000,258586720
6530000,258586720
6540000,258586720
6550000,258586720
6560000,258586720
6570000,258586720
6580000,258586720
6590000,258586720
6600000,258586720
6610000,258586720
6620000,258586720
6630000,258586720
6640000,258586720
6650000,258586720
6660000,258586720
6670000,258586720
6680000,258586720
6690000,258586720
6700000,258586720
6710000,258586720
6720000,258586720
6730000,258586720
6740000,258586720
6750000,258586720
6760000,258586720
6770000,258586720
6780000,258586720
6790000,258586720
6800000,258586720
6810000,258586720
6820000,258586720
6830000,258586720
6840000,258586720
6850000,258586720
6860000,258586720
6870000,258586720
6880000,258586720
6890000,258586720
6900000,258586720
6910000,258586720
6920000,258586720
6930000,258586720
6940000,258586720
6950000,258586720
6960000,258586720
6970000,258586720
6980000,258586720
6990000,258586720
7000000,258586720
7010000,258586720
7020000,258586720
7030000,258586720
